Indicator Code: CG0010
"Indicator Name: Communicable, maternal, perinatal and nutritional conditions"
Export date: 11/7/2023 4:28:38 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: A00-B99, D50-D53, D64.9, E00-E02, E40-E46, E50-E64, G00-G04, G14, H65-H66, J00-J22, N70-N73, O00-O99, P00-P96, U04, U07.1, U07.2, U09.9, U10.9"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1983,Female,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1985,All,Age01_04,[1-4],3.00000000,30.00000000,,51.88516084,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1975,Male,Age01_04,[1-4],4.00000000,50.00000000,,115.30700490,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1986,All,Age00,[0],2.00000000,66.66666667,,143.47202296,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1986,Female,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1987,All,Age01_04,[1-4],3.00000000,60.00000000,,54.61496450,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1987,Male,Age01_04,[1-4],3.00000000,60.00000000,,109.09090909,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1988,Male,Age01_04,[1-4],1.00000000,100.00000000,,37.25782414,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1989,Male,Age00,[0],4.00000000,80.00000000,,602.40963855,
EU,Europe,ALB,Albania,2007,Male,Age01_04,[1-4],12.00000000,25.00000000,,13.96290522,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1991,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1992,Male,Age01_04,[1-4],2.00000000,100.00000000,,74.73841555,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1994,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1975,Female,Age01_04,[1-4],2.00000000,40.00000000,,57.24098455,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1994,Female,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1976,Male,Age01_04,[1-4],2.00000000,33.33333333,,58.71990605,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1998,All,Age00,[0],11.00000000,73.33333333,,789.09612626,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1998,Male,Age00,[0],7.00000000,77.77777778,,976.29009763,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1999,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1962,Male,Age01_04,[1-4],10.00000000,100.00000000,,285.71428571,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2000,Female,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1962,Female,Age00,[0],25.00000000,80.64516129,,2777.77777780,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2001,Female,Age00,[0],8.00000000,80.00000000,,1157.74240230,
EU,Europe,ALB,Albania,2004,Male,Age01_04,[1-4],26.00000000,19.69696970,,24.58559095,
EU,Europe,ALB,Albania,2003,Female,Age00,[0],100.00000000,51.28205128,,411.94644696,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,All,Age00,[0],1.00000000,12.50000000,,69.39625260,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2004,Female,Age00,[0],9.00000000,60.00000000,,1271.18644070,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2005,Female,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1963,All,Age00,[0],91.00000000,91.00000000,,4550.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Male,Age00,[0],5.00000000,83.33333333,,664.89361702,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Female,Age00,[0],11.00000000,64.70588235,,1506.84931510,
EU,Europe,ALB,Albania,2003,All,Age00,[0],202.00000000,51.26903553,,400.38055974,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1964,Male,Age00,[0],47.00000000,100.00000000,,4700.00000000,
EU,Europe,ALB,Albania,2000,Female,Age00,[0],155.00000000,61.02362205,,580.52434457,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1964,Female,Age01_04,[1-4],16.00000000,88.88888889,,432.43243243,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Female,Age00,[0],1.00000000,100.00000000,,132.62599469,
CSA,Central and South America,ARG,Argentina,1966,Male,Age00,[0],7798.00000000,79.32858596,,3249.16666670,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1966,All,Age01_04,[1-4],10.00000000,58.82352941,,135.13513514,
CSA,Central and South America,ARG,Argentina,1967,All,Age01_04,[1-4],1827.00000000,48.06629834,,96.97452229,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1970,Male,Age00,[0],12.00000000,70.58823529,,1229.50819670,
CSA,Central and South America,ARG,Argentina,1968,All,Age00,[0],22499.00000000,76.51680044,,4437.67258380,
EU,Europe,ALB,Albania,1997,Male,Age00,[0],343.00000000,65.70881226,,1085.44303800,
CSA,Central and South America,ARG,Argentina,1969,Male,Age01_04,[1-4],1371.00000000,49.29881338,,137.65060241,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1971,All,Age01_04,[1-4],3.00000000,50.00000000,,39.64583058,
CSA,Central and South America,ARG,Argentina,1970,All,Age00,[0],23197.00000000,72.39108726,,4478.18532820,
CSA,Central and South America,ARG,Argentina,1970,Female,Age01_04,[1-4],1739.00000000,57.24160632,,187.59439051,
CSA,Central and South America,ARG,Argentina,1977,All,Age00,[0],21946.00000000,74.42349430,,3777.28055080,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1971,Male,Age00,[0],6.00000000,50.00000000,,616.64953751,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1971,Female,Age00,[0],18.00000000,85.71428571,,1908.80169670,
EU,Europe,ALB,Albania,1994,Female,Age00,[0],433.00000000,52.48484848,,1300.30030030,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1973,All,Age01_04,[1-4],3.00000000,33.33333333,,41.09026161,
EU,Europe,ALB,Albania,1994,All,Age00,[0],918.00000000,50.38419319,,1305.83214790,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1972,All,Age01_04,[1-4],4.00000000,100.00000000,,53.65526492,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1972,Female,Age00,[0],13.00000000,92.85714286,,1403.88768900,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1985,Female,Age00,[0],1.00000000,100.00000000,,142.04545455,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1990,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,ARG,Argentina,1966,Female,Age01_04,[1-4],845.00000000,53.24511657,,91.84782609,
CSA,Central and South America,ARG,Argentina,1967,Female,Age00,[0],7760.00000000,77.57672698,,3193.41563790,
CSA,Central and South America,ARG,Argentina,1982,All,Age01_04,[1-4],1230.00000000,36.36901242,,53.15471046,
CSA,Central and South America,ARG,Argentina,1982,Male,Age01_04,[1-4],642.00000000,34.47905478,,54.22297297,
CSA,Central and South America,ARG,Argentina,1983,Female,Age00,[0],5610.00000000,66.79366591,,1809.67741940,
CSA,Central and South America,ARG,Argentina,1968,Male,Age01_04,[1-4],1942.00000000,56.53566230,,200.61983471,
CSA,Central and South America,ARG,Argentina,1969,Female,Age01_04,[1-4],1360.00000000,53.64891519,,140.49586777,
CSA,Central and South America,ARG,Argentina,1978,All,Age00,[0],19788.00000000,72.98343968,,3348.22335030,
CSA,Central and South America,ARG,Argentina,1981,All,Age00,[0],15894.00000000,69.46374721,,2359.56057010,
CSA,Central and South America,ARG,Argentina,1982,Female,Age00,[0],6140.00000000,68.81865053,,2013.11475410,
CSA,Central and South America,ARG,Argentina,1984,Male,Age01_04,[1-4],690.00000000,36.60477454,,49.55472565,
CSA,Central and South America,ARG,Argentina,1985,Male,Age01_04,[1-4],469.00000000,32.21153846,,33.16597129,
CSA,Central and South America,ARG,Argentina,1985,Female,Age01_04,[1-4],475.00000000,36.59476117,,34.59325614,
CSA,Central and South America,ARG,Argentina,1979,Male,Age01_04,[1-4],720.00000000,35.12195122,,64.17112300,
CSA,Central and South America,ARG,Argentina,1980,Female,Age00,[0],7037.00000000,69.47378813,,2088.13056380,
CSA,Central and South America,ARG,Argentina,1986,Male,Age01_04,[1-4],465.00000000,28.40562004,,32.69582337,
CSA,Central and South America,ARG,Argentina,1992,Female,Age01_04,[1-4],375.00000000,31.64556962,,28.11515969,
CSA,Central and South America,ARG,Argentina,1985,All,Age01_04,[1-4],944.00000000,34.27741467,,33.86911596,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2001,Male,Age00,[0],12.00000000,85.71428571,,1637.10777630,
CSA,Central and South America,ARG,Argentina,1993,Male,Age00,[0],5483.00000000,64.00887229,,1614.07123930,
CSA,Central and South America,ARG,Argentina,1988,Female,Age01_04,[1-4],381.00000000,33.30419580,,30.27654164,
CSA,Central and South America,ARG,Argentina,1989,Female,Age01_04,[1-4],430.00000000,33.30751356,,34.17037508,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2001,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,ARG,Argentina,1966,All,Age01_04,[1-4],1684.00000000,51.16985719,,90.14989293,
CSA,Central and South America,ARG,Argentina,1966,Female,Age00,[0],6301.00000000,78.08898253,,2715.94827590,
CSA,Central and South America,ARG,Argentina,1970,Male,Age01_04,[1-4],1697.00000000,53.46565848,,179.19746568,
CSA,Central and South America,ARG,Argentina,1977,Female,Age01_04,[1-4],1460.00000000,55.26116578,,138.65147198,
CSA,Central and South America,ARG,Argentina,1978,Male,Age00,[0],11071.00000000,73.37619300,,3641.77631580,
CSA,Central and South America,ARG,Argentina,1978,Male,Age01_04,[1-4],982.00000000,40.19647974,,89.59854015,
CSA,Central and South America,ARG,Argentina,1979,All,Age00,[0],17680.00000000,70.86172345,,2991.53976310,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Female,Age00,[0],3.00000000,60.00000000,,414.93775934,
CSA,Central and South America,ARG,Argentina,1979,Male,Age00,[0],10079.00000000,71.94660575,,3359.66666670,
CSA,Central and South America,ARG,Argentina,1979,Female,Age00,[0],7601.00000000,69.47262590,,2612.02749140,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1969,Female,Age00,[0],22.00000000,91.66666667,,2200.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1969,Female,Age01_04,[1-4],3.00000000,50.00000000,,78.94736842,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Female,Age01_04,[1-4],1.00000000,100.00000000,,36.10108303,
CSA,Central and South America,ARG,Argentina,1980,Female,Age01_04,[1-4],768.00000000,41.06951872,,60.75949367,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1995,All,Age00,[0],19.00000000,82.60869565,,1405.32544380,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1988,All,Age00,[0],9.00000000,69.23076923,,679.24528302,
EU,Europe,ALB,Albania,1993,All,Age01_04,[1-4],491.00000000,50.88082902,,167.46248295,
EU,Europe,ALB,Albania,1989,Male,Age00,[0],848.00000000,63.14221891,,1940.50343250,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1988,All,Age01_04,[1-4],1.00000000,50.00000000,,18.62544235,
EU,Europe,ALB,Albania,1987,Male,Age00,[0],775.00000000,58.35843373,,1832.15130020,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1989,All,Age00,[0],5.00000000,83.33333333,,383.14176245,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1989,All,Age01_04,[1-4],1.00000000,12.50000000,,18.94298163,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1974,Male,Age00,[0],15.00000000,93.75000000,,1655.62913910,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1990,All,Age00,[0],7.00000000,53.84615385,,538.46153846,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1990,All,Age01_04,[1-4],3.00000000,42.85714286,,57.06676812,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1990,Female,Age00,[0],2.00000000,40.00000000,,313.47962382,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1990,Female,Age01_04,[1-4],3.00000000,60.00000000,,113.46444781,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1991,All,Age00,[0],1.00000000,25.00000000,,77.45933385,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1991,All,Age01_04,[1-4],1.00000000,33.33333333,,18.92505678,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1991,Female,Age00,[0],1.00000000,33.33333333,,157.97788310,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,Female,Age00,[0],1.00000000,50.00000000,,134.04825737,
CSA,Central and South America,ARG,Argentina,1990,All,Age00,[0],11458.00000000,66.21590384,,1719.64580520,
CSA,Central and South America,ARG,Argentina,1994,All,Age00,[0],9355.00000000,63.48829318,,1391.49189350,
CSA,Central and South America,ARG,Argentina,1999,Unknown,Age00,[0],7.00000000,58.33333333,,,
CSA,Central and South America,ARG,Argentina,1994,Female,Age00,[0],3912.00000000,61.68401135,,1188.69644480,
CSA,Central and South America,ARG,Argentina,1991,All,Age01_04,[1-4],855.00000000,30.77753780,,32.01048297,
CSA,Central and South America,ARG,Argentina,1988,All,Age01_04,[1-4],808.00000000,32.34587670,,31.60818370,
CSA,Central and South America,ARG,Argentina,1991,Male,Age01_04,[1-4],445.00000000,30.25152957,,32.81710915,
CSA,Central and South America,ARG,Argentina,1988,Male,Age01_04,[1-4],427.00000000,31.53618907,,32.89929887,
CSA,Central and South America,ARG,Argentina,2002,Male,Age00,[0],4172.00000000,64.14514145,,1169.43327900,
CSA,Central and South America,ARG,Argentina,1996,Male,Age01_04,[1-4],312.00000000,24.74226804,,22.25868588,
CSA,Central and South America,ARG,Argentina,1997,Female,Age00,[0],3413.00000000,60.08802817,,996.01361092,
CSA,Central and South America,ARG,Argentina,2004,Unknown,Age00,[0],5.00000000,21.73913043,,,
CSA,Central and South America,ARG,Argentina,1998,All,Age00,[0],8111.00000000,62.00122305,,1175.15299740,
CSA,Central and South America,ARG,Argentina,1998,Unknown,Age01_04,[1-4],0.00000000,0.00000000,,,
CSA,Central and South America,ARG,Argentina,1996,Female,Age01_04,[1-4],298.00000000,30.22312373,,21.93272982,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2002,All,Age01_04,[1-4],1.00000000,33.33333333,,17.42463844,
CSA,Central and South America,ARG,Argentina,1999,Female,Age01_04,[1-4],212.00000000,25.29832936,,15.22376056,
CSA,Central and South America,ARG,Argentina,2000,Male,Age01_04,[1-4],200.00000000,19.88071571,,13.92533652,
CSA,Central and South America,ARG,Argentina,2003,Female,Age00,[0],3069.00000000,60.27101335,,874.92730321,
CSA,Central and South America,ARG,Argentina,2004,Female,Age01_04,[1-4],164.00000000,22.25237449,,11.86474766,
CSA,Central and South America,ARG,Argentina,2006,Female,Age01_04,[1-4],173.00000000,24.19580420,,12.33529177,
CSA,Central and South America,ARG,Argentina,2006,Unknown,Age00,[0],1.00000000,8.33333333,,,
CSA,Central and South America,ARG,Argentina,2007,Male,Age00,[0],3142.00000000,60.66808264,,843.69830938,
CSA,Central and South America,ARG,Argentina,2000,Female,Age01_04,[1-4],180.00000000,20.50113895,,12.97709759,
CSA,Central and South America,ARG,Argentina,2007,Unknown,Age01_04,[1-4],0.00000000,,,,
CSA,Central and South America,ARG,Argentina,2008,All,Age00,[0],5505.00000000,59.69420950,,757.76867752,
CSA,Central and South America,ARG,Argentina,2008,Male,Age00,[0],3106.00000000,60.40451186,,839.62284553,
CSA,Central and South America,ARG,Argentina,2010,Unknown,Age00,[0],7.00000000,38.88888889,,,
CSA,Central and South America,ARG,Argentina,2005,All,Age00,[0],5706.00000000,60.05683612,,778.23771302,
CSA,Central and South America,ARG,Argentina,2008,Unknown,Age01_04,[1-4],2.00000000,50.00000000,,,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2002,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
CSA,Central and South America,ARG,Argentina,2013,Male,Age00,[0],2658.00000000,59.46308725,,700.95491262,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,All,Age00,[0],6.00000000,66.66666667,,396.30118890,
CSA,Central and South America,ARG,Argentina,2005,Male,Age00,[0],3319.00000000,61.48573546,,889.50231823,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1995,All,Age01_04,[1-4],1.00000000,25.00000000,,17.99856012,
CSA,Central and South America,ARG,Argentina,1982,All,Age00,[0],13945.00000000,69.14418881,,2282.32405890,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,All,Age00,[0],15.00000000,62.50000000,,1008.74243440,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Male,Age00,[0],4.00000000,57.14285714,,528.40158520,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Female,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1999,Female,Age00,[0],4.00000000,80.00000000,,588.23529412,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1999,Female,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1974,All,Age01_04,[1-4],3.00000000,33.33333333,,42.10526316,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,All,Age00,[0],8.00000000,61.53846154,,532.97801466,
CSA,Central and South America,ARG,Argentina,1986,Male,Age00,[0],7123.00000000,69.86758215,,2023.57954550,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,All,Age01_04,[1-4],1.00000000,100.00000000,,18.02776276,
CSA,Central and South America,ARG,Argentina,1966,All,Age00,[0],14099.00000000,78.76976367,,2987.07627120,
CSA,Central and South America,ARG,Argentina,1979,All,Age01_04,[1-4],1451.00000000,37.57120663,,65.53748871,
CSA,Central and South America,ARG,Argentina,1987,All,Age01_04,[1-4],807.00000000,31.49882904,,28.42049657,
CSA,Central and South America,ARG,Argentina,1979,Female,Age01_04,[1-4],731.00000000,40.34216336,,66.94139194,
CSA,Central and South America,ARG,Argentina,1989,Female,Age00,[0],4910.00000000,66.25286736,,1489.68446600,
CSA,Central and South America,ARG,Argentina,1980,All,Age00,[0],16302.00000000,70.36733284,,2386.82284040,
CSA,Central and South America,ARG,Argentina,1980,All,Age01_04,[1-4],1554.00000000,39.13371947,,60.75058640,
CSA,Central and South America,ARG,Argentina,1981,Male,Age00,[0],8997.00000000,70.17393339,,2629.93276820,
CSA,Central and South America,ARG,Argentina,1981,Male,Age01_04,[1-4],768.00000000,35.80419580,,58.90022241,
CSA,Central and South America,ARG,Argentina,1983,Male,Age00,[0],7522.00000000,68.14640333,,2418.64951770,
CSA,Central and South America,ARG,Argentina,1983,Male,Age01_04,[1-4],637.00000000,34.33962264,,52.95095594,
CSA,Central and South America,ARG,Argentina,1984,Female,Age00,[0],5839.00000000,68.98629490,,1765.11487300,
CSA,Central and South America,ARG,Argentina,1984,Female,Age01_04,[1-4],640.00000000,38.64734300,,47.33727811,
CSA,Central and South America,ARG,Argentina,1986,All,Age00,[0],12518.00000000,69.33643514,,1814.46586460,
CSA,Central and South America,ARG,Argentina,1986,All,Age01_04,[1-4],894.00000000,30.18230925,,31.89326103,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2001,All,Age00,[0],20.00000000,83.33333333,,1404.49438200,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2001,All,Age01_04,[1-4],1.00000000,16.66666667,,17.28907331,
CSA,Central and South America,ARG,Argentina,1998,All,Age01_04,[1-4],660.00000000,28.88402626,,23.17956967,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1976,All,Age00,[0],39.00000000,90.69767442,,2295.46792230,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1976,All,Age01_04,[1-4],4.00000000,44.44444444,,58.71128725,
CSA,Central and South America,ARG,Argentina,1999,Male,Age00,[0],4241.00000000,62.44110718,,1215.71572720,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1991,Female,Age01_04,[1-4],1.00000000,33.33333333,,37.90750569,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1992,All,Age00,[0],3.00000000,75.00000000,,231.12480740,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1992,All,Age01_04,[1-4],2.00000000,50.00000000,,37.58691975,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1993,Male,Age00,[0],11.00000000,91.66666667,,1634.47251110,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1993,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Female,Age01_04,[1-4],3.00000000,60.00000000,,106.87566797,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2002,Female,Age00,[0],6.00000000,85.71428571,,860.83213773,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2002,Female,Age01_04,[1-4],1.00000000,100.00000000,,35.54923569,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,Male,Age00,[0],1.00000000,20.00000000,,135.31799729,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,Female,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,Female,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
